"Município";"População de 15 anos ou mais"
"500570 NAVIRAI";18804
"500580 NIOAQUE";6691
"500620 NOVA ANDRADINA";18960
"500630 PARANAIBA";25005
"500635 PARANHOS";5409
"500640 PEDRO GOMES";5274
"500660 PONTA PORA";33482
"500690 PORTO MURTINHO";7642
"500710 RIBAS DO RIO PARDO";6751
"500720 RIO BRILHANTE";13613
"500730 RIO NEGRO";3529
"500740 RIO VERDE DE MATO GROSSO";9625
"500750 ROCHEDO";2283
"500755 SANTA RITA DO PARDO";3029
"500769 SAO GABRIEL DO OESTE";7468
"500770 SETE QUEDAS";9154
"500780 SELVIRIA";3628
"500790 SIDROLANDIA";9945
"500793 SONORA";3431
"500795 TACURU";3988
"500797 TAQUARUSSU";2877
"500800 TERENOS";6389
"500830 TRES LAGOAS";44421
"500840 VICENTINA";4943
"510010 ACORIZAL";3058
"510020 AGUA BOA";9827
"510025 ALTA FLORESTA";41495
"510030 ALTO ARAGUAIA";6502
"510040 ALTO GARCAS";5366
"510050 ALTO PARAGUAI";8227
"510060 ALTO TAQUARI";1798
"510080 APIACAS";3427
"510100 ARAGUAIANA";2006
"510120 ARAGUAINHA";890
"510125 ARAPUTANGA";7443
"510130 ARENAPOLIS";11545
"510140 ARIPUANA";7493
"510160 BARAO DE MELGACO";5529
"510170 BARRA DO BUGRES";13334
"510180 BARRA DO GARCAS";29114
"510190 BRASNORTE";3932
"510250 CACERES";46457
"510260 CAMPINAPOLIS";6806
"510263 CAMPO NOVO DO PARECIS";3746
"510267 CAMPO VERDE";3353
"510270 CANARANA";7288
"510285 CASTANHEIRA";5044
"510300 CHAPADA DOS GUIMARAES";7467
"510305 CLAUDIA";5497
"510310 COCALINHO";3201
"510320 COLIDER";19566
"510330 COMODORO";5153
"510340 CUIABA";253489
"510345 DENISE";2968
"510350 DIAMANTINO";9551
"510360 DOM AQUINO";5819
"510380 FIGUEIROPOLIS D'OESTE";3258
"510390 GENERAL CARNEIRO";2530
"510410 GUARANTA DO NORTE";13127
"510420 GUIRATINGA";9566
"510450 INDIAVAI";1182
"510455 ITAUBA";3860
"510460 ITIQUIRA";4699
"510480 JACIARA";14009
"510490 JANGADA";2957
"510500 JAURU";7633
"510510 JUARA";13292
"510515 JUINA";22560
"510517 JURUENA";3589
"510520 JUSCIMEIRA";6970
"510525 LUCAS DO RIO VERDE";4027
"510530 LUCIARA";3277
"510550 VILA BELA DA SANTISSIMA TRINDADE";7544
"510558 MARCELANDIA";4910
"510560 MATUPA";5652
"510562 MIRASSOL D'OESTE";16174
"510590 NOBRES";8669
"510600 NORTELANDIA";6154
"510610 NOSSA SENHORA DO LIVRAMENTO";6361
"510620 NOVA BRASILANDIA";5528
"510621 NOVA CANAA DO NORTE";8258
"510622 NOVA MUTUM";3378
"510623 NOVA OLIMPIA";3940
"510625 NOVA XAVANTINA";11367
"510627 NOVO HORIZONTE DO NORTE";2624
"510628 NOVO SAO JOAQUIM";4163
"510629 PARANAITA";6882
"510630 PARANATINGA";10734
"510637 PEDRA PRETA";7289
"510642 PEIXOTO DE AZEVEDO";18975
"510650 POCONE";17394
"510670 PONTE BRANCA";2398
"510675 PONTES E LACERDA";20884
"510677 PORTO ALEGRE DO NORTE";5677
"510680 PORTO DOS GAUCHOS";3606
"510682 PORTO ESPERIDIAO";5065
"510700 POXOREO";14821
"510704 PRIMAVERA DO LESTE";7564
"510710 SAO JOSE DOS QUATRO MARCOS";13842
"510715 RESERVA DO CABACAL";1816
"510718 RIBEIRAO CASCALHEIRA";4923
"510720 RIO BRANCO";6992
"510730 SAO JOSE DO RIO CLARO";9676
"510760 RONDONOPOLIS";81320
"510770 ROSARIO OESTE";11478
"510775 SALTO DO CEU";4399
"510777 SANTA TEREZINHA";4945
"510780 SANTO ANTONIO DO LEVERGER";8991
"510785 SAO FELIX DO ARAGUAIA";8562
"510790 SINOP";23878
"510792 SORRISO";10033
"510795 TANGARA DA SERRA";25207
"510800 TAPURAH";4271
"510805 TERRA NOVA DO NORTE";13751
"510810 TESOURO";2865
"510820 TORIXOREU";5365
"510840 VARZEA GRANDE";98650
"510850 VERA";6270
"510860 VILA RICA";5788
"520010 ABADIANIA";6140
"520013 ACREUNA";9073
"520015 ADELANDIA";1483
"520017 AGUA FRIA DE GOIAS";2395
"520020 AGUA LIMPA";1351
"520030 ALEXANIA";10301
"520050 ALOANDIA";1468
"520060 ALTO PARAISO DE GOIAS";2350
"520080 ALVORADA DO NORTE";4231
"520085 AMERICANO DO BRASIL";3184
"520090 AMORINOPOLIS";3004
"520110 ANAPOLIS";160487
"520120 ANHANGUERA";575
"520130 ANICUNS";12001
"520140 APARECIDA DE GOIANIA";108376
"520150 APORE";3044
"520160 ARACU";2482
"520170 ARAGARCAS";8729
"520180 ARAGOIANIA";3304
"520215 ARAGUAPAZ";4490
"520235 ARENOPOLIS";2759
"520250 ARUANA";2906
"520260 AURILANDIA";2845
"520280 AVELINOPOLIS";1451
"520310 BALIZA";2458
"520320 BARRO ALTO";6187
"520330 BELA VISTA DE GOIAS";11454
"520340 BOM JARDIM DE GOIAS";5223
"520350 BOM JESUS DE GOIAS";9194
"520355 BONFINOPOLIS";2118
"520360 BRAZABRANTES";1503
"520380 BRITANIA";2880
"520390 BURITI ALEGRE";6196
"520400 CABECEIRAS";3868
"520410 CACHOEIRA ALTA";5810
"520420 CACHOEIRA DE GOIAS";959
"520425 CACHOEIRA DOURADA";5659
"520430 CACU";7518
"520440 CAIAPONIA";9113
"520450 CALDAS NOVAS";15792
"520460 CAMPESTRE DE GOIAS";1520
"520465 CAMPINACU";2768
"520470 CAMPINORTE";5286
"520480 CAMPO ALEGRE DE GOIAS";2975
"520490 CAMPOS BELOS";8419
"520495 CAMPOS VERDES";9995
"520500 CARMO DO RIO VERDE";6897
"520510 CATALAO";36184
"520520 CATURAI";2746
"520530 CAVALCANTE";3859
"520540 CERES";15273
"520545 CEZARINA";3676
"520552 COLINAS DO SUL";1862
"520570 CORREGO DO OURO";2134
"520580 CORUMBA DE GOIAS";11887
"520590 CORUMBAIBA";3786
"520620 CRISTALINA";15334
"520630 CRISTIANOPOLIS";1589
"520640 CRIXAS";14044
"520650 CROMINIA";2278
"520660 CUMARI";2010
"520670 DAMIANOPOLIS";2038
"520680 DAMOLANDIA";1774
"520690 DAVINOPOLIS";1424
"520710 DIORAMA";1794
"520725 DOVERLANDIA";5956
"520735 EDEALINA";2663
"520740 EDEIA";5891
"520750 ESTRELA DO NORTE";2164
"520753 FAINA";4970
"520760 FAZENDA NOVA";4778
"520780 FIRMINOPOLIS";6712
"520790 FLORES DE GOIAS";2683
"520800 FORMOSA";37529
"520810 FORMOSO";3907
"520830 DIVINOPOLIS DE GOIAS";2948
"520840 GOIANAPOLIS";6622
"520850 GOIANDIRA";3763
"520860 GOIANESIA";28256
"520870 GOIANIA";628884
"520880 GOIANIRA";8171
"520890 GOIAS";17915
"520910 GOIATUBA";21827
"520915 GOUVELANDIA";2686
"520920 GUAPO";7622
"520940 GUARANI DE GOIAS";3199
"520945 GUARINOS";2313
"520960 HEITORAI";1974
"520970 HIDROLANDIA";6716
"520980 HIDROLINA";3345
"520990 IACIARA";5408
"520995 INDIARA";6418
"521000 INHUMAS";25663
"521010 IPAMERI";14251
"521020 IPORA";20063
"521030 ISRAELANDIA";2272
"521040 ITABERAI";16357
"521056 ITAGUARI";2766
"521060 ITAGUARU";4158
"521080 ITAJA";4002
"521090 ITAPACI";8384
"521100 ITAPIRAPUA";5913
"521120 ITAPURANGA";20646
"521130 ITARUMA";3634
"521140 ITAUCU";5767
"521150 ITUMBIARA";54102
"521160 IVOLANDIA";2056
"521170 JANDAIA";4382
"521180 JARAGUA";18452
"521190 JATAI";42805
"521200 JAUPACI";2058
"521210 JOVIANIA";4499
"521220 JUSSARA";13522
"521230 LEOPOLDO DE BULHOES";4833
"521250 LUZIANIA";124878
"521260 MAIRIPOTABA";1723
"521270 MAMBAI";3860
"521280 MARA ROSA";13409
"521290 MARZAGAO";922
"521295 MATRINCHA";2314
"521300 MAURILANDIA";4747
"521305 MIMOSO DE GOIAS";2230
"521308 MINACU";19409
"521310 MINEIROS";19975
"521340 MOIPORA";1499
"521350 MONTE ALEGRE DE GOIAS";4401
"521370 MONTES CLAROS DE GOIAS";5652
"521375 MONTIVIDIU";3431
"521380 MORRINHOS";22380
"521385 MORRO AGUDO DE GOIAS";1691
"521390 MOSSAMEDES";5913
"521400 MOZARLANDIA";6234
"521405 MUNDO NOVO";3366
"521410 MUTUNOPOLIS";2538
"521440 NAZARIO";4148
"521450 NEROPOLIS";8500
"521460 NIQUELANDIA";24223
"521470 NOVA AMERICA";1344
"521480 NOVA AURORA";1318
"521483 NOVA CRIXAS";6596
"521486 NOVA GLORIA";5814
"521490 NOVA ROMA";2642
"521500 NOVA VENEZA";3477
"521520 NOVO BRASIL";3198
"521525 NOVO PLANALTO";2614
"521530 ORIZONA";8419
"521540 OURO VERDE DE GOIAS";2910
"521550 OUVIDOR";2557
"521560 PADRE BERNARDO";9636
"521565 PALESTINA DE GOIAS";2064
"521570 PALMEIRAS DE GOIAS";11213
"521580 PALMELO";1332
"521590 PALMINOPOLIS";2534
"521600 PANAMA";1712
"521630 PARANAIGUARA";5088
"521640 PARAUNA";6446
"521680 PETROLINA DE GOIAS";7249
"521690 PILAR DE GOIAS";2959
"521710 PIRACANJUBA";17261
"521720 PIRANHAS";8458
"521730 PIRENOPOLIS";16053
"521740 PIRES DO RIO";15050
"521760 PLANALTINA";23489
"521770 PONTALINA";10427
"521800 PORANGATU";25648
"521810 PORTELANDIA";1918
"521830 POSSE";13426
"521850 QUIRINOPOLIS";23269
"521860 RIALMA";5941
"521870 RIANAPOLIS";2759
"521878 RIO QUENTE";542
"521880 RIO VERDE";62501
"521890 RUBIATABA";11239
"521900 SANCLERLANDIA";4794
"521910 SANTA BARBARA DE GOIAS";2565
"521920 SANTA CRUZ DE GOIAS";2138
"521925 SANTA FE DE GOIAS";2237
"521930 SANTA HELENA DE GOIAS";21347
"521935 SANTA ISABEL";2725
"521940 SANTA RITA DO ARAGUAIA";2907
"521950 SANTA ROSA DE GOIAS";2715
"521960 SANTA TEREZA DE GOIAS";3161
"521970 SANTA TEREZINHA DE GOIAS";10132
"521975 SANTO ANTONIO DO DESCOBERTO";20627
"521980 SAO DOMINGOS";5806
"521990 SAO FRANCISCO DE GOIAS";5168
"522000 SAO JOAO D'ALIANCA";2934
"522005 SAO JOAO DA PARAUNA";1287
"522010 SAO LUIS DE MONTES BELOS";17077
"522015 SAO LUIZ DO NORTE";2501
"522020 SAO MIGUEL DO ARAGUAIA";12306
"522026 SAO MIGUEL DO PASSA QUATRO";1751
"522040 SAO SIMAO";7512
"522045 SENADOR CANEDO";13078
"522050 SERRANOPOLIS";5186
"522060 SILVANIA";11719
"522068 SIMOLANDIA";3123
"522070 SITIO D'ABADIA";1398
"522100 TAQUARAL DE GOIAS";2816
"522108 TERESINA DE GOIAS";768
"522130 TRES RANCHOS";1517
"522140 TRINDADE";34222
"522145 TROMBAS";3986
"522150 TURVANIA";3674
"522155 TURVELANDIA";1566
"522160 URUACU";21688
"522170 URUANA";9222
"522180 URUTAI";1923
"522190 VARJAO";2265
"522200 VIANOPOLIS";5852
"522205 VICENTINOPOLIS";3291
"530010 BRASILIA";1047415
