"Município";"População de 15 anos ou mais"
"411270 JATAIZINHO";7852
"411275 JESUITAS";7486
"411280 JOAQUIM TAVORA";7031
"411290 JUNDIAI DO SUL";2600
"411295 JURANDA";5689
"411300 JUSSARA";4505
"411310 KALORE";3716
"411320 LAPA";29013
"411325 LARANJAL";4255
"411330 LARANJEIRAS DO SUL";19885
"411340 LEOPOLIS";3184
"411342 LIDIANOPOLIS";3493
"411345 LINDOESTE";4147
"411350 LOANDA";14080
"411360 LOBATO";2969
"411370 LONDRINA";328941
"411373 LUIZIANA";5074
"411375 LUNARDELLI";4097
"411380 LUPIONOPOLIS";3176
"411390 MALLET";8916
"411400 MAMBORE";10782
"411410 MANDAGUACU";12074
"411420 MANDAGUARI";23037
"411430 MANDIRITUBA";11830
"411435 MANFRINOPOLIS";2466
"411440 MANGUEIRINHA";10874
"411450 MANOEL RIBAS";8833
"411460 MARECHAL CANDIDO RONDON";30057
"411470 MARIA HELENA";4495
"411480 MARIALVA";21086
"411490 MARILANDIA DO SUL";6413
"411500 MARILENA";4703
"411510 MARILUZ";6700
"411520 MARINGA";216571
"411530 MARIOPOLIS";4220
"411535 MARIPA";4404
"411540 MARMELEIRO";9343
"411545 MARQUINHO";3488
"411550 MARUMBI";3297
"411560 MATELANDIA";10171
"411570 MATINHOS";16304
"411573 MATO RICO";2922
"411575 MAUA DA SERRA";4234
"411580 MEDIANEIRA";26835
"411585 MERCEDES";3393
"411590 MIRADOR";1675
"411600 MIRASELVA";1451
"411605 MISSAL";7583
"411610 MOREIRA SALES";9545
"411620 MORRETES";10515
"411630 MUNHOZ DE MELO";2422
"411640 NOSSA SENHORA DAS GRACAS";2657
"411650 NOVA ALIANCA DO IVAI";912
"411660 NOVA AMERICA DA COLINA";2526
"411670 NOVA AURORA";9850
"411680 NOVA CANTU";6342
"411690 NOVA ESPERANCA";18750
"411695 NOVA ESPERANCA DO SUDOESTE";3574
"411700 NOVA FATIMA";5895
"411705 NOVA LARANJEIRAS";7385
"411710 NOVA LONDRINA";9228
"411720 NOVA OLIMPIA";3940
"411721 NOVA SANTA BARBARA";2498
"411722 NOVA SANTA ROSA";5215
"411725 NOVA PRATA DO IGUACU";7244
"411727 NOVA TEBAS";6320
"411729 NOVO ITACOLOMI";2120
"411730 ORTIGUEIRA";16815
"411740 OURIZONA";2534
"411745 OURO VERDE DO OESTE";3837
"411750 PAICANDU";21737
"411760 PALMAS";21458
"411770 PALMEIRA";21297
"411780 PALMITAL";10885
"411790 PALOTINA";18642
"411800 PARAISO DO NORTE";6973
"411810 PARANACITY";6346
"411820 PARANAGUA";86569
"411830 PARANAPOEMA";1655
"411840 PARANAVAI";55207
"411845 PATO BRAGADO";3043
"411850 PATO BRANCO";44082
"411860 PAULA FREITAS";3534
"411870 PAULO FRONTIN";4619
"411880 PEABIRU";9416
"411885 PEROBAL";3859
"411890 PEROLA";7029
"411900 PEROLA D'OESTE";5180
"411910 PIEN";6703
"411915 PINHAIS";72248
"411920 PINHALAO";4432
"411925 PINHAL DE SAO BENTO";1713
"411930 PINHAO";17712
"411940 PIRAI DO SUL";14905
"411950 PIRAQUARA";46018
"411960 PITANGA";24090
"411965 PITANGUEIRAS";1729
"411970 PLANALTINA DO PARANA";2643
"411980 PLANALTO";10189
"411990 PONTA GROSSA";192329
"411995 PONTAL DO PARANA";9787
"412000 PORECATU";11493
"412010 PORTO AMAZONAS";2908
"412015 PORTO BARREIRO";2484
"412020 PORTO RICO";1698
"412030 PORTO VITORIA";2675
"412033 PRADO FERREIRA";2277
"412035 PRANCHITA";4416
"412040 PRESIDENTE CASTELO BRANCO";3038
"412050 PRIMEIRO DE MAIO";7836
"412060 PRUDENTOPOLIS";31748
"412065 QUARTO CENTENARIO";3717
"412070 QUATIGUA";5030
"412080 QUATRO BARRAS";11078
"412085 QUATRO PONTES";2698
"412090 QUEDAS DO IGUACU";16649
"412100 QUERENCIA DO NORTE";7526
"412110 QUINTA DO SOL";3543
"412120 QUITANDINHA";10542
"412125 RAMILANDIA";2150
"412130 RANCHO ALEGRE";3065
"412135 RANCHO ALEGRE D'OESTE";2190
"412140 REALEZA";11408
"412150 REBOUCAS";9317
"412160 RENASCENCA";4402
"412170 RESERVA";15785
"412175 RESERVA DO IGUACU";3969
"412180 RIBEIRAO CLARO";7931
"412190 RIBEIRAO DO PINHAL";9820
"412200 RIO AZUL";8710
"412210 RIO BOM";2594
"412215 RIO BONITO DO IGUACU";7403
"412217 RIO BRANCO DO IVAI";2432
"412220 RIO BRANCO DO SUL";19396
"412230 RIO NEGRO";20109
"412240 ROLANDIA";36330
"412250 RONCADOR";9524
"412260 RONDON";6112
"412265 ROSARIO DO IVAI";4546
"412270 SABAUDIA";3974
"412280 SALGADO FILHO";3533
"412290 SALTO DO ITARARE";4044
"412300 SALTO DO LONTRA";8771
"412310 SANTA AMELIA";3060
"412320 SANTA CECILIA DO PAVAO";2867
"412330 SANTA CRUZ DE MONTE CASTELO";6018
"412340 SANTA FE";6586
"412350 SANTA HELENA";14596
"412360 SANTA INES";1494
"412370 SANTA ISABEL DO IVAI";6792
"412380 SANTA IZABEL DO OESTE";7941
"412382 SANTA LUCIA";2879
"412385 SANTA MARIA DO OESTE";8503
"412390 SANTA MARIANA";9855
"412395 SANTA MONICA";2218
"412400 SANTANA DO ITARARE";4001
"412402 SANTA TEREZA DO OESTE";7086
"412405 SANTA TEREZINHA DE ITAIPU";12521
"412410 SANTO ANTONIO DA PLATINA";28611
"412420 SANTO ANTONIO DO CAIUA";2018
"412430 SANTO ANTONIO DO PARAISO";1800
"412440 SANTO ANTONIO DO SUDOESTE";12039
"412450 SANTO INACIO";3644
"412460 SAO CARLOS DO IVAI";4184
"412470 SAO JERONIMO DA SERRA";7617
"412480 SAO JOAO";7955
"412490 SAO JOAO DO CAIUA";4302
"412500 SAO JOAO DO IVAI";9559
"412510 SAO JOAO DO TRIUNFO";8162
"412520 SAO JORGE D'OESTE";6572
"412530 SAO JORGE DO IVAI";4174
"412535 SAO JORGE DO PATROCINIO";4867
"412540 SAO JOSE DA BOA VISTA";4888
"412545 SAO JOSE DAS PALMEIRAS";2845
"412550 SAO JOSE DOS PINHAIS";141370
"412555 SAO MANOEL DO PARANA";1505
"412560 SAO MATEUS DO SUL";25182
"412570 SAO MIGUEL DO IGUACU";16829
"412575 SAO PEDRO DO IGUACU";5097
"412580 SAO PEDRO DO IVAI";6759
"412590 SAO PEDRO DO PARANA";1972
"412600 SAO SEBASTIAO DA AMOREIRA";5722
"412610 SAO TOME";3619
"412620 SAPOPEMA";4459
"412625 SARANDI";50166
"412627 SAUDADE DO IGUACU";3070
"412630 SENGES";11660
"412635 SERRANOPOLIS DO IGUACU";3572
"412640 SERTANEJA";4781
"412650 SERTANOPOLIS";11079
"412660 SIQUEIRA CAMPOS";11583
"412665 SULINA";2768
"412667 TAMARANA";6155
"412670 TAMBOARA";3167
"412680 TAPEJARA";9351
"412690 TAPIRA";4605
"412700 TEIXEIRA SOARES";5413
"412710 TELEMACO BORBA";42932
"412720 TERRA BOA";10624
"412730 TERRA RICA";9688
"412740 TERRA ROXA";11875
"412750 TIBAGI";11956
"412760 TIJUCAS DO SUL";8172
"412770 TOLEDO";69999
"412780 TOMAZINA";7148
"412785 TRES BARRAS DO PARANA";7859
"412788 TUNAS DO PARANA";2218
"412790 TUNEIRAS DO OESTE";6382
"412795 TUPASSI";5949
"412796 TURVO";9422
"412800 UBIRATA";16304
"412810 UMUARAMA";66615
"412820 UNIAO DA VITORIA";33831
"412830 UNIFLOR";1693
"412840 URAI";8731
"412850 WENCESLAU BRAZ";13781
"412853 VENTANIA";5327
"412855 VERA CRUZ DO OESTE";6838
"412860 VERE";6193
"412862 ALTO PARAISO";2587
"412863 DOUTOR ULYSSES";3616
"412865 VIRMOND";2817
"412870 VITORINO";4304
"412880 XAMBRE";4769
"420005 ABDON BATISTA";1944
"420010 ABELARDO LUZ";10401
"420020 AGROLANDIA";5628
"420030 AGRONOMICA";3018
"420040 AGUA DOCE";4734
"420050 AGUAS DE CHAPECO";4085
"420055 AGUAS FRIAS";1740
"420060 AGUAS MORNAS";3861
"420070 ALFREDO WAGNER";6039
"420075 ALTO BELA VISTA";1591
"420080 ANCHIETA";4832
"420090 ANGELINA";4221
"420100 ANITA GARIBALDI";7159
"420110 ANITAPOLIS";2361
"420120 ANTONIO CARLOS";4716
"420125 APIUNA";5942
"420127 ARABUTA";3206
"420130 ARAQUARI";15040
"420140 ARARANGUA";38998
"420150 ARMAZEM";4950
"420160 ARROIO TRINTA";2581
"420165 ARVOREDO";1656
"420170 ASCURRA";5099
"420180 ATALANTA";2456
"420190 AURORA";3873
"420195 BALNEARIO ARROIO DO SILVA";4304
"420200 BALNEARIO CAMBORIU";54742
"420205 BALNEARIO BARRA DO SUL";4316
"420207 BALNEARIO GAIVOTA";3856
"420208 BANDEIRANTE";2199
"420209 BARRA BONITA";1466
"420210 BARRA VELHA";10846
"420213 BELA VISTA DO TOLDO";3853
"420215 BELMONTE";1804
"420220 BENEDITO NOVO";6773
"420230 BIGUACU";33190
"420240 BLUMENAU";193619
"420243 BOCAINA DO SUL";2090
"420245 BOMBINHAS";5991
"420250 BOM JARDIM DA SERRA";2812
"420253 BOM JESUS";1385
"420257 BOM JESUS DO OESTE";1604
"420260 BOM RETIRO";5373
"420270 BOTUVERA";2765
"420280 BRACO DO NORTE";17077
"420285 BRACO DO TROMBUDO";2292
"420287 BRUNOPOLIS";2266
"420290 BRUSQUE";56643
"420300 CACADOR";43432
"420310 CAIBI";4500
"420315 CALMON";2061
"420320 CAMBORIU";27471
"420325 CAPAO ALTO";2125
"420330 CAMPO ALEGRE";8179
"420340 CAMPO BELO DO SUL";5589
"420350 CAMPO ERE";6543
"420360 CAMPOS NOVOS";19851
"420370 CANELINHA";6361
"420380 CANOINHAS";35839
"420390 CAPINZAL";14192
"420395 CAPIVARI DE BAIXO";13361
"420400 CATANDUVAS";5584
"420410 CAXAMBU DO SUL";3742
"420415 CELSO RAMOS";2012
"420417 CERRO NEGRO";2769
"420419 CHAPADAO DO LAGEADO";1693
"420420 CHAPECO";102054
"420425 COCAL DO SUL";9825
"420430 CONCORDIA";46410
"420435 CORDILHEIRA ALTA";2264
"420440 CORONEL FREITAS";7729
"420445 CORONEL MARTINS";1595
"420450 CORUPA";8617
"420455 CORREIA PINTO";11294
"420460 CRICIUMA";121547
"420470 CUNHA PORA";7548
"420475 CUNHATAI";1344
"420480 CURITIBANOS";24900
"420490 DESCANSO";6525
"420500 DIONISIO CERQUEIRA";9524
"420510 DONA EMMA";2289
"420515 DOUTOR PEDRINHO";2263
"420517 ENTRE RIOS";1657
"420519 ERMO";1467
"420520 ERVAL VELHO";3052
"420530 FAXINAL DOS GUEDES";7386
"420535 FLOR DO SERTAO";1105
"420540 FLORIANOPOLIS";257784
"420543 FORMOSA DO SUL";1850
"420545 FORQUILHINHA";12515
"420550 FRAIBURGO";21724
"420555 FREI ROGERIO";1862
"420560 GALVAO";2860
"420570 GAROPABA";9432
"420580 GARUVA";7496
"420590 GASPAR";33575
"420600 GOVERNADOR CELSO RAMOS";8404
"420610 GRAO PARA";4152
"420620 GRAVATAL";7690
"420630 GUABIRUBA";9518
"420640 GUARACIABA";8080
"420650 GUARAMIRIM";16697
"420660 GUARUJA DO SUL";3328
"420665 GUATAMBU";3062
"420670 HERVAL D'OESTE";14323
"420675 IBIAM";1349
"420680 IBICARE";2706
"420690 IBIRAMA";11343
"420700 ICARA";33696
"420710 ILHOTA";7474
"420720 IMARUI";9736
"420730 IMBITUBA";25841
"420740 IMBUIA";3607
"420750 INDAIAL";29356
"420757 IOMERE";1974
"420760 IPIRA";3692
"420765 IPORA DO OESTE";5526
"420768 IPUACU";3871
"420770 IPUMIRIM";4944
"420775 IRACEMINHA";3301
"420780 IRANI";5669
"420785 IRATI";1481
"420790 IRINEOPOLIS";6683
"420800 ITA";4858
"420810 ITAIOPOLIS";13013
"420820 ITAJAI";105448
"420830 ITAPEMA";18167
"420840 ITAPIRANGA";9727
"420845 ITAPOA";5984
"420850 ITUPORANGA";13601
"420860 JABORA";3044
"420870 JACINTO MACHADO";7817
"420880 JAGUARUNA";10478
"420890 JARAGUA DO SUL";79661
"420895 JARDINOPOLIS";1359
"420900 JOACABA";17732
"420910 JOINVILLE";308968
"420915 JOSE BOITEUX";3009
"420917 JUPIA";1520
"420920 LACERDOPOLIS";1677
"420930 LAGES";110739
"420940 LAGUNA";34787
"420945 LAJEADO GRANDE";1038
"420950 LAURENTINO";3652
"420960 LAURO MULLER";9766
"420970 LEBON REGIS";7346
"420980 LEOBERTO LEAL";2601
"420985 LINDOIA DO SUL";3650
"420990 LONTRAS";5998
"421000 LUIZ ALVES";5667
"421003 LUZERNA";4218
"421005 MACIEIRA";1316
"421010 MAFRA";35657
"421020 MAJOR GERCINO";2329
"421030 MAJOR VIEIRA";4732
"421040 MARACAJA";3910
"421050 MARAVILHA";13294
"421055 MAREMA";1892
"421060 MASSARANDUBA";9350
"421070 MATOS COSTA";2014
"421080 MELEIRO";5078
"421085 MIRIM DOCE";2017
"421090 MODELO";2839
"421100 MONDAI";6258
"421105 MONTE CARLO";5432
"421110 MONTE CASTELO";5591
"421120 MORRO DA FUMACA";10098
"421125 MORRO GRANDE";2057
"421130 NAVEGANTES";26885
"421140 NOVA ERECHIM";2545
"421145 NOVA ITABERABA";2829
"421150 NOVA TRENTO";7309
"421160 NOVA VENEZA";8153
"421165 NOVO HORIZONTE";2182
"421170 ORLEANS";14368
"421175 OTACILIO COSTA";9719
"421180 OURO";5490
"421185 OURO VERDE";1709
"421187 PAIAL";1400
"421189 PAINEL";1734
"421190 PALHOCA";70319
"421200 PALMA SOLA";5195
"421205 PALMEIRA";1554
"421210 PALMITOS";11764
"421220 PAPANDUVA";11251
"421223 PARAISO";3259
"421225 PASSO DE TORRES";3036
"421227 PASSOS MAIA";2765
"421230 PAULO LOPES";4115
"421240 PEDRAS GRANDES";3656
"421250 PENHA";12536
"421260 PERITIBA";2377
"421270 PETROLANDIA";4483
"421280 BALNEARIO PICARRAS";7631
"421290 PINHALZINHO";8794
"421300 PINHEIRO PRETO";1954
"421310 PIRATUBA";3482
"421315 PLANALTO ALEGRE";1659
"421320 POMERODE";17049
"421330 PONTE ALTA";3604
"421335 PONTE ALTA DO NORTE";2068
"421340 PONTE SERRADA";6941
"421350 PORTO BELO";7554
"421360 PORTO UNIAO";22686
"421370 POUSO REDONDO";8700
"421380 PRAIA GRANDE";5164
"421390 PRESIDENTE CASTELLO BRANCO";1598
"421400 PRESIDENTE GETULIO";8980
"421410 PRESIDENTE NEREU";1601
"421415 PRINCESA";1810
"421420 QUILOMBO";7386
"421430 RANCHO QUEIMADO";1881
"421440 RIO DAS ANTAS";4343
"421450 RIO DO CAMPO";4475
"421460 RIO DO OESTE";4924
"421470 RIO DOS CEDROS";6809
"421480 RIO DO SUL";37655
"421490 RIO FORTUNA";3152
"421500 RIO NEGRINHO";25791
"421505 RIO RUFINO";1569
"421507 RIQUEZA";3581
"421510 RODEIO";7949
"421520 ROMELANDIA";4424
"421530 SALETE";4901
"421535 SALTINHO";2788
"421540 SALTO VELOSO";2749
"421545 SANGAO";5371
"421550 SANTA CECILIA";9583
"421555 SANTA HELENA";1807
"421560 SANTA ROSA DE LIMA";1443
"421565 SANTA ROSA DO SUL";5449
"421567 SANTA TEREZINHA";5795
"421568 SANTA TEREZINHA DO PROGRESSO";2323
"421569 SANTIAGO DO SUL";1177
"421570 SANTO AMARO DA IMPERATRIZ";11118
"421575 SAO BERNARDINO";2069
"421580 SAO BENTO DO SUL";46412
"421590 SAO BONIFACIO";2477
"421600 SAO CARLOS";6922
"421605 SAO CRISTOVAO DO SUL";2634
"421610 SAO DOMINGOS";6784
"421620 SAO FRANCISCO DO SUL";22726
"421625 SAO JOAO DO OESTE";4155
"421630 SAO JOAO BATISTA";10816
"421635 SAO JOAO DO ITAPERIU";2186
"421640 SAO JOAO DO SUL";4806
"421650 SAO JOAQUIM";16437
"421660 SAO JOSE";126470
"421670 SAO JOSE DO CEDRO";9711
"421680 SAO JOSE DO CERRITO";7411
"421690 SAO LOURENCO DO OESTE";13762
"421700 SAO LUDGERO";5939
"421710 SAO MARTINHO";2385
"421715 SAO MIGUEL DA BOA VISTA";1422
"421720 SAO MIGUEL DO OESTE";23245
"421725 SAO PEDRO DE ALCANTARA";2672
"421730 SAUDADES";5847
"421740 SCHROEDER";7690
"421750 SEARA";11897
"421755 SERRA ALTA";2287
"421760 SIDEROPOLIS";8736
"421770 SOMBRIO";15899
"421775 SUL BRASIL";2113
"421780 TAIO";11572
"421790 TANGARA";6358
"421795 TIGRINHOS";1321
"421800 TIJUCAS";16563
"421810 TIMBE DO SUL";3810
"421820 TIMBO";22096
"421825 TIMBO GRANDE";3857
"421830 TRES BARRAS";11294
"421835 TREVISO";2271
"421840 TREZE DE MAIO";4792
"421850 TREZE TILIAS";3434
"421860 TROMBUDO CENTRAL";4155
"421870 TUBARAO";66018
"421875 TUNAPOLIS";3447
"421880 TURVO";7821
"421885 UNIAO DO OESTE";2338
"421890 URUBICI";7073
"421895 URUPEMA";1882
"421900 URUSSANGA";13931
"421910 VARGEAO";2436
"421915 VARGEM";2179
"421917 VARGEM BONITA";3391
"421920 VIDAL RAMOS";4301
"421930 VIDEIRA";29575
"421935 VITOR MEIRELES";3596
"421940 WITMARSUM";2272
"421950 XANXERE";26302
"421960 XAVANTINA";3264
"421970 XAXIM";16049
"421985 ZORTEA";1880
"430005 AGUA SANTA";2939
"430010 AGUDO";12961
"430020 AJURICABA";5828
"430030 ALECRIM";6223
"430040 ALEGRETE";60696
"430045 ALEGRIA";3968
"430050 ALPESTRE";7221
"430055 ALTO ALEGRE";1654
"430057 ALTO FELIZ";2227
"430060 ALVORADA";124656
"430063 AMARAL FERRADOR";4217
"430064 AMETISTA DO SUL";5014
"430066 ANDRE DA ROCHA";822
"430070 ANTA GORDA";4926
"430080 ANTONIO PRADO";9732
"430085 ARAMBARE";2867
"430087 ARARICA";2774
"430090 ARATIBA";5359
"430100 ARROIO DO MEIO";12770
"430105 ARROIO DO SAL";3743
"430110 ARROIO DOS RATOS";9728
"430120 ARROIO DO TIGRE";8676
"430130 ARROIO GRANDE";13984
"430140 ARVOREZINHA";7392
"430150 AUGUSTO PESTANA";6335
"430155 AUREA";2941
"430160 BAGE";86379
"430163 BALNEARIO PINHAL";5049
"430165 BARAO";4062
"430170 BARAO DE COTEGIPE";5160
"430175 BARAO DO TRIUNFO";4682
"430180 BARRACAO";3930
"430185 BARRA DO GUARITA";2095
"430187 BARRA DO QUARAI";2524
"430190 BARRA DO RIBEIRO";8612
"430192 BARRA DO RIO AZUL";1813
"430195 BARRA FUNDA";1674
"430200 BARROS CASSAL";7816
"430205 BENJAMIN CONSTANT DO SUL";1722
"430210 BENTO GONCALVES";69883
"430215 BOA VISTA DAS MISSOES";1522
"430220 BOA VISTA DO BURICA";4879
"430225 BOA VISTA DO SUL";2300
"430230 BOM JESUS";8396
"430235 BOM PRINCIPIO";7027
"430237 BOM PROGRESSO";1913
"430240 BOM RETIRO DO SUL";7963
"430245 BOQUEIRAO DO LEAO";5436
"430250 BOSSOROCA";5467
"430260 BRAGA";2976
"430265 BROCHIER";3422
"430270 BUTIA";14687
"430280 CACAPAVA DO SUL";25918
"430290 CACEQUI";11044
"430300 CACHOEIRA DO SUL";66026
"430310 CACHOEIRINHA";77590
"430320 CACIQUE DOBLE";3392
"430330 CAIBATE";5380
"430340 CAICARA";3991
"430350 CAMAQUA";43883
"430355 CAMARGO";1855
"430360 CAMBARA DO SUL";4792
"430367 CAMPESTRE DA SERRA";2323
"430370 CAMPINA DAS MISSOES";5387
"430380 CAMPINAS DO SUL";6130
"430390 CAMPO BOM";39418
"430400 CAMPO NOVO";4619
"430410 CAMPOS BORGES";2798
"430420 CANDELARIA";22126
"430430 CANDIDO GODOI";5386
"430435 CANDIOTA";5427
"430440 CANELA";23663
"430450 CANGUCU";38842
"430460 CANOAS";221762
"430463 CAPAO DA CANOA";20996
"430466 CAPAO DO LEAO";16882
"430467 CAPIVARI DO SUL";2212
"430468 CAPELA DE SANTANA";7069
"430469 CAPITAO";1954
"430470 CARAZINHO";43646
"430471 CARAA";4901
"430480 CARLOS BARBOSA";15764
"430485 CARLOS GOMES";1427
"430490 CASCA";6460
"430495 CASEIROS";2063
"430500 CATUIPE";7726
"430510 CAXIAS DO SUL";267438
"430511 CENTENARIO";2384
"430512 CERRITO";5317
"430513 CERRO BRANCO";3287
"430515 CERRO GRANDE";1842
"430517 CERRO GRANDE DO SUL";5847
"430520 CERRO LARGO";9439
"430530 CHAPADA";7432
"430535 CHARQUEADAS";19965
"430537 CHARRUA";2546
"430540 CHIAPETTA";3226
"430543 CHUI";3431
"430544 CHUVISCA";3236
"430545 CIDREIRA";6281
"430550 CIRIACO";3829
"430558 COLINAS";2010
"430560 COLORADO";3108
"430570 CONDOR";4726
"430580 CONSTANTINA";8615
"430585 COQUEIROS DO SUL";2042
"430587 CORONEL BARROS";1982
"430590 CORONEL BICACO";5896
"430595 COTIPORA";3238
"430597 COXILHA";2084
"430600 CRISSIUMAL";11335
"430605 CRISTAL";4745
"430607 CRISTAL DO SUL";2081
"430610 CRUZ ALTA";51398
"430620 CRUZEIRO DO SUL";8785
"430630 DAVID CANABARRO";3478
"430632 DERRUBADAS";2655
"430635 DEZESSEIS DE NOVEMBRO";2434
"430637 DILERMANDO DE AGUIAR";2315
"430640 DOIS IRMAOS";16717
"430642 DOIS IRMAOS DAS MISSOES";1658
"430645 DOIS LAJEADOS";2555
"430650 DOM FELICIANO";9534
"430655 DOM PEDRO DE ALCANTARA";2061
"430660 DOM PEDRITO";29423
"430670 DONA FRANCISCA";2877
"430673 DOUTOR MAURICIO CARDOSO";4847
"430675 DOUTOR RICARDO";1598
"430676 ELDORADO DO SUL";18782
"430680 ENCANTADO";14148
"430690 ENCRUZILHADA DO SUL";17465
"430692 ENGENHO VELHO";1504
"430693 ENTRE-IJUIS";7225
"430695 ENTRE RIOS DO SUL";2473
"430697 EREBANGO";2125
"430700 ERECHIM";66882
"430705 ERNESTINA";2964
"430710 HERVAL";5982
"430720 ERVAL GRANDE";4044
"430730 ERVAL SECO";6437
"430740 ESMERALDA";4028
"430745 ESPERANCA DO SUL";2771
"430750 ESPUMOSO";11989
"430755 ESTACAO";4675
"430760 ESTANCIA VELHA";25310
"430770 ESTEIO";59054
"430780 ESTRELA";20491
"430781 ESTRELA VELHA";2644
"430783 EUGENIO DE CASTRO";2451
"430786 FAGUNDES VARELA";2013
"430790 FARROUPILHA";40951
"430800 FAXINAL DO SOTURNO";5128
"430805 FAXINALZINHO";2066
"430807 FAZENDA VILANOVA";2069
"430810 FELIZ";8539
"430820 FLORES DA CUNHA";18021
"430825 FLORIANO PEIXOTO";1793
"430830 FONTOURA XAVIER";7906
"430840 FORMIGUEIRO";5735
"430845 FORTALEZA DOS VALOS";3682
"430850 FREDERICO WESTPHALEN";19185
"430860 GARIBALDI";21792
"430865 GARRUCHOS";2589
"430870 GAURAMA";4873
"430880 GENERAL CAMARA";6523
"430885 GENTIL";1356
"430890 GETULIO VARGAS";12151
"430900 GIRUA";13578
"430905 GLORINHA";4174
"430910 GRAMADO";21248
"430912 GRAMADO DOS LOUREIROS";1745
"430915 GRAMADO XAVIER";2519
"430920 GRAVATAI";166539
"430925 GUABIJU";1363
"430930 GUAIBA";67522
"430940 GUAPORE";14992
"430950 GUARANI DAS MISSOES";6651
"430955 HARMONIA";2784
"430957 HERVEIRAS";2000
"430960 HORIZONTINA";13445
"430965 HULHA NEGRA";3428
"430970 HUMAITA";3986
"430975 IBARAMA";3248
"430980 IBIACA";4012
"430990 IBIRAIARAS";5254
"430995 IBIRAPUITA";3643
"431000 IBIRUBA";14095
"431010 IGREJINHA";19368
"431020 IJUI";58042
"431030 ILOPOLIS";3110
"431033 IMBE";8828
"431036 IMIGRANTE";3168
"431040 INDEPENDENCIA";5364
"431041 INHACORA";1659
"431043 IPE";4244
"431046 IPIRANGA DO SUL";1612
"431050 IRAI";6672
"431053 ITAARA";3283
"431055 ITACURUBI";2600
"431057 ITAPUCA";1848
"431060 ITAQUI";27460
"431070 ITATIBA DO SUL";3611
"431075 IVORA";1918
"431080 IVOTI";11398
"431085 JABOTICABA";3234
"431090 JACUTINGA";3159
"431100 JAGUARAO";22269
"431110 JAGUARI";9426
"431112 JAQUIRANA";3300
"431113 JARI";2724
"431115 JOIA";5860
"431120 JULIO DE CASTILHOS";14261
"431125 LAGOAO";4211
"431127 LAGOA DOS TRES CANTOS";1287
"431130 LAGOA VERMELHA";21354
"431140 LAJEADO";47859
"431142 LAJEADO DO BUGRE";1715
"431150 LAVRAS DO SUL";5983
"431160 LIBERATO SALZANO";4662
"431162 LINDOLFO COLLOR";3159
"431164 LINHA NOVA";1254
"431170 MACHADINHO";4172
"431171 MACAMBARA";3477
"431173 MAMPITUBA";2161
"431175 MANOEL VIANA";4673
"431177 MAQUINE";5348
"431179 MARATA";1932
"431180 MARAU";21211
"431190 MARCELINO RAMOS";4427
"431198 MARIANA PIMENTEL";2847
"431200 MARIANO MORO";1871
"431205 MARQUES DE SOUZA";3349
"431210 MATA";4177
"431213 MATO CASTELHANO";1923
"431215 MATO LEITAO";2480
"431220 MAXIMILIANO DE ALMEIDA";4059
"431225 MINAS DO LEAO";5233
"431230 MIRAGUAI";3601
"431235 MONTAURI";1313
"431237 MONTE ALEGRE DOS CAMPOS";2123
"431238 MONTE BELO DO SUL";2324
"431240 MONTENEGRO";40161
"431242 MORMACO";1828
"431244 MORRINHOS DO SUL";2655
"431245 MORRO REDONDO";4680
"431247 MORRO REUTER";3822
"431250 MOSTARDAS";8292
"431260 MUCUM";3742
"431261 MUITOS CAPOES";2037
"431262 MULITERNO";1251
"431265 NAO-ME-TOQUE";10783
"431267 NICOLAU VERGUEIRO";1409
"431270 NONOAI";8668
"431275 NOVA ALVORADA";1999
"431280 NOVA ARACA";2498
"431290 NOVA BASSANO";6049
"431295 NOVA BOA VISTA";1670
"431300 NOVA BRESCIA";3534
"431301 NOVA CANDELARIA";2240
"431303 NOVA ESPERANCA DO SUL";2995
"431306 NOVA HARTZ";10681
"431308 NOVA PADUA";1903
"431310 NOVA PALMA";4566
"431320 NOVA PETROPOLIS";13134
"431330 NOVA PRATA";13944
"431333 NOVA RAMADA";2017
"431335 NOVA ROMA DO SUL";2399
"431337 NOVA SANTA RITA";11013
"431339 NOVO CABRAIS";2695
"431340 NOVO HAMBURGO";170889
"431342 NOVO MACHADO";3648
"431344 NOVO TIRADENTES";1739
"431349 NOVO BARREIRO";2788
"431350 OSORIO";26225
"431360 PAIM FILHO";3542
"431365 PALMARES DO SUL";7855
"431370 PALMEIRA DAS MISSOES";26665
"431380 PALMITINHO";4922
"431390 PANAMBI";23961
"431395 PANTANO GRANDE";7643
"431400 PARAI";4551
"431402 PARAISO DO SUL";5570
"431403 PARECI NOVO";2471
"431405 PAROBE";30864
"431406 PASSA SETE";3262
"431407 PASSO DO SOBRADO";4290
"431410 PASSO FUNDO";121576
"431415 PAVERAMA";5930
"431420 PEDRO OSORIO";6081
"431430 PEJUCARA";3058
"431440 PELOTAS";241492
"431442 PICADA CAFE";3527
"431445 PINHAL";1793
"431447 PINHAL GRANDE";3306
"431449 PINHEIRINHO DO VALE";2891
"431450 PINHEIRO MACHADO";11021
"431455 PIRAPO";2405
"431460 PIRATINI";14825
"431470 PLANALTO";8003
"431475 POCO DAS ANTAS";1534
"431477 PONTAO";2711
"431478 PONTE PRETA";1593
"431480 PORTAO";17767
"431490 PORTO ALEGRE";1034552
"431500 PORTO LUCENA";4906
