"Município";"População de 15 anos ou mais"
"411170 JABOTI";3760
"411180 JACAREZINHO";29999
"411190 JAGUAPITA";9520
"411200 JAGUARIAIVA";23939
"411210 JANDAIA DO SUL";16116
"411220 JANIOPOLIS";5178
"411230 JAPIRA";3712
"411240 JAPURA";6877
"411250 JARDIM ALEGRE";9617
"411260 JARDIM OLINDA";1089
"411270 JATAIZINHO";8861
"411275 JESUITAS";7241
"411280 JOAQUIM TAVORA";8351
"411290 JUNDIAI DO SUL";2536
"411295 JURANDA";5941
"411300 JUSSARA";5142
"411310 KALORE";3654
"411320 LAPA";33977
"411325 LARANJAL";4278
"411330 LARANJEIRAS DO SUL";22900
"411340 LEOPOLIS";3274
"411342 LIDIANOPOLIS";3198
"411345 LINDOESTE";4071
"411350 LOANDA";16436
"411360 LOBATO";3447
"411370 LONDRINA";398932
"411373 LUIZIANA";5422
"411375 LUNARDELLI";4011
"411380 LUPIONOPOLIS";3589
"411390 MALLET";10050
"411400 MAMBORE";10702
"411410 MANDAGUACU";15344
"411420 MANDAGUARI";25901
"411430 MANDIRITUBA";16220
"411435 MANFRINOPOLIS";2290
"411440 MANGUEIRINHA";12362
"411450 MANOEL RIBAS";9676
"411460 MARECHAL CANDIDO RONDON";37089
"411470 MARIA HELENA";4731
"411480 MARIALVA";25241
"411490 MARILANDIA DO SUL";6738
"411500 MARILENA";5272
"411510 MARILUZ";7634
"411520 MARINGA";288926
"411530 MARIOPOLIS";4902
"411535 MARIPA";4587
"411540 MARMELEIRO";10552
"411545 MARQUINHO";3576
"411550 MARUMBI";3677
"411560 MATELANDIA";11887
"411570 MATINHOS";22397
"411573 MATO RICO";2885
"411575 MAUA DA SERRA";6152
"411580 MEDIANEIRA";32355
"411585 MERCEDES";3944
"411590 MIRADOR";1792
"411600 MIRASELVA";1507
"411605 MISSAL";8320
"411610 MOREIRA SALES";9761
"411620 MORRETES";11732
"411630 MUNHOZ DE MELO";2927
"411640 NOSSA SENHORA DAS GRACAS";3040
"411650 NOVA ALIANCA DO IVAI";1088
"411660 NOVA AMERICA DA COLINA";2652
"411670 NOVA AURORA";9428
"411680 NOVA CANTU";5619
"411690 NOVA ESPERANCA";20969
"411695 NOVA ESPERANCA DO SUDOESTE";3819
"411700 NOVA FATIMA";6271
"411705 NOVA LARANJEIRAS";7847
"411710 NOVA LONDRINA";10046
"411720 NOVA OLIMPIA";4383
"411721 NOVA SANTA BARBARA";2992
"411722 NOVA SANTA ROSA";6046
"411725 NOVA PRATA DO IGUACU";7941
"411727 NOVA TEBAS";5560
"411729 NOVO ITACOLOMI";2278
"411730 ORTIGUEIRA";17051
"411740 OURIZONA";2736
"411745 OURO VERDE DO OESTE";4419
"411750 PAICANDU";27706
"411760 PALMAS";29515
"411770 PALMEIRA";24145
"411780 PALMITAL";10641
"411790 PALOTINA";22500
"411800 PARAISO DO NORTE";9140
"411810 PARANACITY";7724
"411820 PARANAGUA";102859
"411830 PARANAPOEMA";2115
"411840 PARANAVAI";63888
"411845 PATO BRAGADO";3766
"411850 PATO BRANCO";55886
"411860 PAULA FREITAS";4148
"411870 PAULO FRONTIN";5372
"411880 PEABIRU";10501
"411885 PEROBAL";4461
"411890 PEROLA";8235
"411900 PEROLA D'OESTE";5247
"411910 PIEN";8343
"411915 PINHAIS";88083
"411920 PINHALAO";4834
"411925 PINHAL DE SAO BENTO";1922
"411930 PINHAO";20841
"411940 PIRAI DO SUL";17270
"411950 PIRAQUARA";62994
"411960 PITANGA";24534
"411965 PITANGUEIRAS";2155
"411970 PLANALTINA DO PARANA";3164
"411980 PLANALTO";10741
"411990 PONTA GROSSA";233082
"411995 PONTAL DO PARANA";15883
"412000 PORECATU";11081
"412010 PORTO AMAZONAS";3369
"412015 PORTO BARREIRO";2753
"412020 PORTO RICO";1944
"412030 PORTO VITORIA";2939
"412033 PRADO FERREIRA";2651
"412035 PRANCHITA";4433
"412040 PRESIDENTE CASTELO BRANCO";3657
"412050 PRIMEIRO DE MAIO";8674
"412060 PRUDENTOPOLIS";36101
"412065 QUARTO CENTENARIO";3819
"412070 QUATIGUA";5650
"412080 QUATRO BARRAS";14840
"412085 QUATRO PONTES";3050
"412090 QUEDAS DO IGUACU";22026
"412100 QUERENCIA DO NORTE";8730
"412110 QUINTA DO SOL";3931
"412120 QUITANDINHA";12885
"412125 RAMILANDIA";3014
"412130 RANCHO ALEGRE";3137
"412135 RANCHO ALEGRE D'OESTE";2201
"412140 REALEZA";12739
"412150 REBOUCAS";10650
"412160 RENASCENCA";5095
"412170 RESERVA";17882
"412175 RESERVA DO IGUACU";4894
"412180 RIBEIRAO CLARO";8372
"412190 RIBEIRAO DO PINHAL";10194
"412200 RIO AZUL";10416
"412210 RIO BOM";2608
"412215 RIO BONITO DO IGUACU";9534
"412217 RIO BRANCO DO IVAI";2828
"412220 RIO BRANCO DO SUL";22263
"412230 RIO NEGRO";23558
"412240 ROLANDIA";45594
"412250 RONCADOR";8768
"412260 RONDON";6934
"412265 ROSARIO DO IVAI";4253
"412270 SABAUDIA";4841
"412280 SALGADO FILHO";3324
"412290 SALTO DO ITARARE";4098
"412300 SALTO DO LONTRA";10502
"412310 SANTA AMELIA";2909
"412320 SANTA CECILIA DO PAVAO";2806
"412330 SANTA CRUZ DE MONTE CASTELO";6293
"412340 SANTA FE";8316
"412350 SANTA HELENA";18266
"412360 SANTA INES";1438
"412370 SANTA ISABEL DO IVAI";7003
"412380 SANTA IZABEL DO OESTE";10141
"412382 SANTA LUCIA";3004
"412385 SANTA MARIA DO OESTE";8384
"412390 SANTA MARIANA";9922
"412395 SANTA MONICA";2662
"412400 SANTANA DO ITARARE";3980
"412402 SANTA TEREZA DO OESTE";7707
"412405 SANTA TEREZINHA DE ITAIPU";15873
"412410 SANTO ANTONIO DA PLATINA";32402
"412420 SANTO ANTONIO DO CAIUA";2128
"412430 SANTO ANTONIO DO PARAISO";1847
"412440 SANTO ANTONIO DO SUDOESTE";13910
"412450 SANTO INACIO";4152
"412460 SAO CARLOS DO IVAI";4904
"412470 SAO JERONIMO DA SERRA";8389
"412480 SAO JOAO";8353
"412490 SAO JOAO DO CAIUA";4510
"412500 SAO JOAO DO IVAI";9050
"412510 SAO JOAO DO TRIUNFO";10008
"412520 SAO JORGE D'OESTE";7226
"412530 SAO JORGE DO IVAI";4433
"412535 SAO JORGE DO PATROCINIO";4898
"412540 SAO JOSE DA BOA VISTA";4955
"412545 SAO JOSE DAS PALMEIRAS";2966
"412550 SAO JOSE DOS PINHAIS";197056
"412555 SAO MANOEL DO PARANA";1665
"412560 SAO MATEUS DO SUL";31003
"412570 SAO MIGUEL DO IGUACU";19722
"412575 SAO PEDRO DO IGUACU";5038
"412580 SAO PEDRO DO IVAI";7889
"412590 SAO PEDRO DO PARANA";1949
"412600 SAO SEBASTIAO DA AMOREIRA";6619
"412610 SAO TOME";4198
"412620 SAPOPEMA";4955
"412625 SARANDI";62843
"412627 SAUDADE DO IGUACU";3684
"412630 SENGES";13110
"412635 SERRANOPOLIS DO IGUACU";3688
"412640 SERTANEJA";4652
"412650 SERTANOPOLIS";12412
"412660 SIQUEIRA CAMPOS";14337
"412665 SULINA";2655
"412667 TAMARANA";8849
"412670 TAMBOARA";3745
"412680 TAPEJARA";11161
"412690 TAPIRA";4600
"412700 TEIXEIRA SOARES";7359
"412710 TELEMACO BORBA";52182
"412720 TERRA BOA";12420
"412730 TERRA RICA";11603
"412740 TERRA ROXA";13067
"412750 TIBAGI";13722
"412760 TIJUCAS DO SUL";10615
"412770 TOLEDO";93344
"412780 TOMAZINA";6953
"412785 TRES BARRAS DO PARANA";8728
"412788 TUNAS DO PARANA";4146
"412790 TUNEIRAS DO OESTE";6734
"412795 TUPASSI";6268
"412796 TURVO";10101
"412800 UBIRATA";16945
"412810 UMUARAMA";80160
"412820 UNIAO DA VITORIA";39478
"412830 UNIFLOR";1921
"412840 URAI";9099
"412850 WENCESLAU BRAZ";14513
"412853 VENTANIA";7255
"412855 VERA CRUZ DO OESTE";6948
"412860 VERE";6246
"412862 ALTO PARAISO";2379
"412863 DOUTOR ULYSSES";4000
"412865 VIRMOND";2987
"412870 VITORINO";4992
"412880 XAMBRE";4763
"420005 ABDON BATISTA";2075
"420010 ABELARDO LUZ";12273
"420020 AGROLANDIA";7245
"420030 AGRONOMICA";3750
"420040 AGUA DOCE";5169
"420050 AGUAS DE CHAPECO";4673
"420055 AGUAS FRIAS";1902
"420060 AGUAS MORNAS";4436
"420070 ALFREDO WAGNER";7221
"420075 ALTO BELA VISTA";1633
"420080 ANCHIETA";4907
"420090 ANGELINA";4127
"420100 ANITA GARIBALDI";6594
"420110 ANITAPOLIS";2510
"420120 ANTONIO CARLOS";5839
"420125 APIUNA";7319
"420127 ARABUTA";3398
"420130 ARAQUARI";17636
"420140 ARARANGUA";46918
"420150 ARMAZEM";6076
"420160 ARROIO TRINTA";2878
"420165 ARVOREDO";1770
"420170 ASCURRA";5910
"420180 ATALANTA";2589
"420190 AURORA";4322
"420195 BALNEARIO ARROIO DO SILVA";7475
"420200 BALNEARIO CAMBORIU";88034
"420205 BALNEARIO BARRA DO SUL";6608
"420207 BALNEARIO GAIVOTA";6301
"420208 BANDEIRANTE";2285
"420209 BARRA BONITA";1465
"420210 BARRA VELHA";16902
"420213 BELA VISTA DO TOLDO";4447
"420215 BELMONTE";2032
"420220 BENEDITO NOVO";8132
"420230 BIGUACU";44458
"420240 BLUMENAU";246164
"420243 BOCAINA DO SUL";2525
"420245 BOMBINHAS";10796
"420250 BOM JARDIM DA SERRA";3347
"420253 BOM JESUS";1937
"420257 BOM JESUS DO OESTE";1695
"420260 BOM RETIRO";6533
"420270 BOTUVERA";3687
"420280 BRACO DO NORTE";22263
"420285 BRACO DO TROMBUDO";2662
"420287 BRUNOPOLIS";2151
"420290 BRUSQUE";84206
"420300 CACADOR";52491
"420310 CAIBI";4888
"420315 CALMON";2223
"420320 CAMBORIU";45788
"420325 CAPAO ALTO";2117
"420330 CAMPO ALEGRE";8834
"420340 CAMPO BELO DO SUL";5585
"420350 CAMPO ERE";6911
"420360 CAMPOS NOVOS";24735
"420370 CANELINHA";8008
"420380 CANOINHAS";39926
"420390 CAPINZAL";16033
"420395 CAPIVARI DE BAIXO";16941
"420400 CATANDUVAS";7159
"420410 CAXAMBU DO SUL";3503
"420415 CELSO RAMOS";2172
"420417 CERRO NEGRO";2692
"420419 CHAPADAO DO LAGEADO";2024
"420420 CHAPECO";141193
"420425 COCAL DO SUL";12185
"420430 CONCORDIA";54689
"420435 CORDILHEIRA ALTA";3059
"420440 CORONEL FREITAS";8170
"420445 CORONEL MARTINS";1900
"420450 CORUPA";10831
"420455 CORREIA PINTO";10953
"420460 CRICIUMA";150580
"420470 CUNHA PORA";8573
"420475 CUNHATAI";1511
"420480 CURITIBANOS";27810
"420490 DESCANSO";6998
"420500 DIONISIO CERQUEIRA";11001
"420510 DONA EMMA";2818
"420515 DOUTOR PEDRINHO";2795
"420517 ENTRE RIOS";2090
"420519 ERMO";1584
"420520 ERVAL VELHO";3470
"420530 FAXINAL DOS GUEDES";8068
"420535 FLOR DO SERTAO";1245
"420540 FLORIANOPOLIS";343101
"420543 FORMOSA DO SUL";2047
"420545 FORQUILHINHA";17178
"420550 FRAIBURGO";25468
"420555 FREI ROGERIO";1872
"420560 GALVAO";2678
"420570 GAROPABA";14189
"420580 GARUVA";10604
"420590 GASPAR";45297
"420600 GOVERNADOR CELSO RAMOS";10376
"420610 GRAO PARA";4900
"420620 GRAVATAL";8438
"420630 GUABIRUBA";14633
"420640 GUARACIABA";8522
"420650 GUARAMIRIM";26833
"420660 GUARUJA DO SUL";3944
"420665 GUATAMBU";3559
"420670 HERVAL D'OESTE";16624
"420675 IBIAM";1548
"420680 IBICARE";2703
"420690 IBIRAMA";13466
"420700 ICARA";45634
"420710 ILHOTA";9373
"420720 IMARUI";9199
"420730 IMBITUBA";31438
"420740 IMBUIA";4241
"420750 INDAIAL";42481
"420757 IOMERE";2233
"420760 IPIRA";3796
"420765 IPORA DO OESTE";6643
"420768 IPUACU";4582
"420770 IPUMIRIM";5787
"420775 IRACEMINHA";3322
"420780 IRANI";7198
"420785 IRATI";1643
"420790 IRINEOPOLIS";7681
"420800 ITA";5010
"420810 ITAIOPOLIS";14932
"420820 ITAJAI";141775
"420830 ITAPEMA";35383
"420840 ITAPIRANGA";12102
"420845 ITAPOA";11308
"420850 ITUPORANGA";16976
"420860 JABORA";3266
"420870 JACINTO MACHADO";8345
"420880 JAGUARUNA";13665
"420890 JARAGUA DO SUL";112818
"420895 JARDINOPOLIS";1390
"420900 JOACABA";21613
"420910 JOINVILLE";401878
"420915 JOSE BOITEUX";3433
"420917 JUPIA";1645
"420920 LACERDOPOLIS";1772
"420930 LAGES";119838
"420940 LAGUNA";40690
"420945 LAJEADO GRANDE";1212
"420950 LAURENTINO";4736
"420960 LAURO MULLER";11217
"420970 LEBON REGIS";8360
"420980 LEOBERTO LEAL";2591
"420985 LINDOIA DO SUL";3736
"420990 LONTRAS";7857
"421000 LUIZ ALVES";7946
"421003 LUZERNA";4633
"421005 MACIEIRA";1382
"421010 MAFRA";40304
"421020 MAJOR GERCINO";2577
"421030 MAJOR VIEIRA";5578
"421040 MARACAJA";4855
"421050 MARAVILHA";17338
"421055 MAREMA";1772
"421060 MASSARANDUBA";11714
"421070 MATOS COSTA";2037
"421080 MELEIRO";5590
"421085 MIRIM DOCE";1911
"421090 MODELO";3178
"421100 MONDAI";8251
"421105 MONTE CARLO";6557
"421110 MONTE CASTELO";6088
"421120 MORRO DA FUMACA";12361
"421125 MORRO GRANDE";2307
"421130 NAVEGANTES";45317
"421140 NOVA ERECHIM";3355
"421145 NOVA ITABERABA";3271
"421150 NOVA TRENTO";9757
"421160 NOVA VENEZA";10402
"421165 NOVO HORIZONTE";2090
"421170 ORLEANS";16827
"421175 OTACILIO COSTA";12204
"421180 OURO";5871
"421185 OURO VERDE";1741
"421187 PAIAL";1377
"421189 PAINEL";1792
"421190 PALHOCA";105100
"421200 PALMA SOLA";5730
"421205 PALMEIRA";1794
"421210 PALMITOS";12863
"421220 PAPANDUVA";13350
"421223 PARAISO";3166
"421225 PASSO DE TORRES";4964
"421227 PASSOS MAIA";3169
"421230 PAULO LOPES";5175
"421240 PEDRAS GRANDES";3349
"421250 PENHA";19381
"421260 PERITIBA";2461
"421270 PETROLANDIA";4840
"421280 BALNEARIO PICARRAS";12811
"421290 PINHALZINHO";12809
"421300 PINHEIRO PRETO";2474
"421310 PIRATUBA";3832
"421315 PLANALTO ALEGRE";2128
"421320 POMERODE";22373
"421330 PONTE ALTA";3565
"421335 PONTE ALTA DO NORTE";2369
"421340 PONTE SERRADA";8031
"421350 PORTO BELO";12386
"421360 PORTO UNIAO";25457
"421370 POUSO REDONDO";11210
"421380 PRAIA GRANDE";5657
"421390 PRESIDENTE CASTELLO BRANCO";1406
"421400 PRESIDENTE GETULIO";11610
"421410 PRESIDENTE NEREU";1774
"421415 PRINCESA";2147
"421420 QUILOMBO";8042
"421430 RANCHO QUEIMADO";2179
"421440 RIO DAS ANTAS";4691
"421450 RIO DO CAMPO";4755
"421460 RIO DO OESTE";5520
"421470 RIO DOS CEDROS";8308
"421480 RIO DO SUL";48060
"421490 RIO FORTUNA";3654
"421500 RIO NEGRINHO";29473
"421505 RIO RUFINO";1803
"421507 RIQUEZA";3729
"421510 RODEIO";8972
"421520 ROMELANDIA";4286
"421530 SALETE";5669
"421535 SALTINHO";2893
"421540 SALTO VELOSO";3352
"421545 SANGAO";7482
"421550 SANTA CECILIA";11236
"421555 SANTA HELENA";1912
"421560 SANTA ROSA DE LIMA";1671
"421565 SANTA ROSA DO SUL";6158
"421567 SANTA TEREZINHA";6565
"421568 SANTA TEREZINHA DO PROGRESSO";2187
"421569 SANTIAGO DO SUL";1151
"421570 SANTO AMARO DA IMPERATRIZ";15587
"421575 SAO BERNARDINO";1992
"421580 SAO BENTO DO SUL";57424
"421590 SAO BONIFACIO";2440
"421600 SAO CARLOS";8255
"421605 SAO CRISTOVAO DO SUL";3098
"421610 SAO DOMINGOS";7315
"421620 SAO FRANCISCO DO SUL";32207
"421625 SAO JOAO DO OESTE";4979
"421630 SAO JOAO BATISTA";20090
"421635 SAO JOAO DO ITAPERIU";2581
"421640 SAO JOAO DO SUL";5450
"421650 SAO JOAQUIM";19097
"421660 SAO JOSE";166645
"421670 SAO JOSE DO CEDRO";10788
"421680 SAO JOSE DO CERRITO";7100
"421690 SAO LOURENCO DO OESTE";16768
"421700 SAO LUDGERO";8400
"421710 SAO MARTINHO";2626
"421715 SAO MIGUEL DA BOA VISTA";1502
"421720 SAO MIGUEL DO OESTE";29088
"421725 SAO PEDRO DE ALCANTARA";2802
"421730 SAUDADES";7212
"421740 SCHROEDER";11759
"421750 SEARA";13546
"421755 SERRA ALTA";2602
"421760 SIDEROPOLIS";10291
"421770 SOMBRIO";20386
"421775 SUL BRASIL";2128
"421780 TAIO";13334
"421790 TANGARA";6828
"421795 TIGRINHOS";1410
"421800 TIJUCAS";23904
"421810 TIMBE DO SUL";4184
"421820 TIMBO";29625
"421825 TIMBO GRANDE";4855
"421830 TRES BARRAS";13031
"421835 TREVISO";2868
"421840 TREZE DE MAIO";5494
"421850 TREZE TILIAS";4897
"421860 TROMBUDO CENTRAL";5092
"421870 TUBARAO";78819
"421875 TUNAPOLIS";3700
"421880 TURVO";9381
"421885 UNIAO DO OESTE";2294
"421890 URUBICI";8066
"421895 URUPEMA";1947
"421900 URUSSANGA";16545
"421910 VARGEAO";2687
"421915 VARGEM";2125
"421917 VARGEM BONITA";3519
"421920 VIDAL RAMOS";4698
"421930 VIDEIRA";36294
"421935 VITOR MEIRELES";3823
"421940 WITMARSUM";2773
"421950 XANXERE";33746
"421960 XAVANTINA";3374
"421970 XAXIM";19963
"421985 ZORTEA";2296
"430003 ACEGUA";3335
"430005 AGUA SANTA";2905
"430010 AGUDO";13397
"430020 AJURICABA";5923
"430030 ALECRIM";5801
"430040 ALEGRETE";60828
"430045 ALEGRIA";3497
"430047 ALMIRANTE TAMANDARE DO SUL";1719
"430050 ALPESTRE";6364
"430055 ALTO ALEGRE";1525
"430057 ALTO FELIZ";2452
"430060 ALVORADA";143737
"430063 AMARAL FERRADOR";4822
"430064 AMETISTA DO SUL";5459
"430066 ANDRE DA ROCHA";977
"430070 ANTA GORDA";5101
"430080 ANTONIO PRADO";10529
"430085 ARAMBARE";2912
"430087 ARARICA";3726
"430090 ARATIBA";5497
"430100 ARROIO DO MEIO";15391
"430105 ARROIO DO SAL";6035
"430107 ARROIO DO PADRE";2233
"430110 ARROIO DOS RATOS";10571
"430120 ARROIO DO TIGRE";9936
"430130 ARROIO GRANDE";14317
"430140 ARVOREZINHA";8106
"430150 AUGUSTO PESTANA";5941
"430155 AUREA";2986
"430160 BAGE";90895
"430163 BALNEARIO PINHAL";8257
"430165 BARAO";4713
"430170 BARAO DE COTEGIPE";5304
"430175 BARAO DO TRIUNFO";5322
"430180 BARRACAO";4232
"430185 BARRA DO GUARITA";2352
"430187 BARRA DO QUARAI";2841
"430190 BARRA DO RIBEIRO";9665
"430192 BARRA DO RIO AZUL";1675
"430195 BARRA FUNDA";1922
"430200 BARROS CASSAL";8295
"430205 BENJAMIN CONSTANT DO SUL";1633
"430210 BENTO GONCALVES";87666
"430215 BOA VISTA DAS MISSOES";1627
"430220 BOA VISTA DO BURICA";5361
"430222 BOA VISTA DO CADEADO";1978
"430223 BOA VISTA DO INCRA";1923
"430225 BOA VISTA DO SUL";2396
"430230 BOM JESUS";8582
"430235 BOM PRINCIPIO";9465
"430237 BOM PROGRESSO";1831
"430240 BOM RETIRO DO SUL";9086
"430245 BOQUEIRAO DO LEAO";5837
"430250 BOSSOROCA";5408
"430258 BOZANO";1818
"430260 BRAGA";2850
"430265 BROCHIER";3867
"430270 BUTIA";15644
"430280 CACAPAVA DO SUL";26831
"430290 CACEQUI";10604
"430300 CACHOEIRA DO SUL";66142
"430310 CACHOEIRINHA";92111
"430320 CACIQUE DOBLE";3767
"430330 CAIBATE";4005
"430340 CAICARA";4087
"430350 CAMAQUA";48723
"430355 CAMARGO";2102
"430360 CAMBARA DO SUL";4929
"430367 CAMPESTRE DA SERRA";2577
"430370 CAMPINA DAS MISSOES";5148
"430380 CAMPINAS DO SUL";4543
"430390 CAMPO BOM";47175
"430400 CAMPO NOVO";4247
"430410 CAMPOS BORGES";2831
"430420 CANDELARIA";23618
"430430 CANDIDO GODOI";5447
"430435 CANDIOTA";6530
"430440 CANELA";29392
"430450 CANGUCU";42011
"430460 CANOAS";250455
"430461 CANUDOS DO VALE";1526
"430462 CAPAO BONITO DO SUL";1400
"430463 CAPAO DA CANOA";31456
"430465 CAPAO DO CIPO";2387
"430466 CAPAO DO LEAO";18204
"430467 CAPIVARI DO SUL";2976
"430468 CAPELA DE SANTANA";8772
"430469 CAPITAO";2096
"430470 CARAZINHO";46521
"430471 CARAA";5810
"430480 CARLOS BARBOSA";20828
"430485 CARLOS GOMES";1325
"430490 CASCA";7216
"430495 CASEIROS";2351
"430500 CATUIPE";7671
"430510 CAXIAS DO SUL";346919
"430511 CENTENARIO";2479
"430512 CERRITO";5026
"430513 CERRO BRANCO";3622
"430515 CERRO GRANDE";1898
"430517 CERRO GRANDE DO SUL";7567
"430520 CERRO LARGO";10580
"430530 CHAPADA";7812
"430535 CHARQUEADAS";23612
"430537 CHARRUA";2516
"430540 CHIAPETTA";3168
"430543 CHUI";4335
"430544 CHUVISCA";3735
"430545 CIDREIRA";9762
"430550 CIRIACO";4015
"430558 COLINAS";2087
"430560 COLORADO";2998
"430570 CONDOR";5100
"430580 CONSTANTINA";7787
"430583 COQUEIRO BAIXO";1316
"430585 COQUEIROS DO SUL";1988
"430587 CORONEL BARROS";2048
"430590 CORONEL BICACO";5977
"430593 CORONEL PILAR";1459
"430595 COTIPORA";3351
"430597 COXILHA";2193
"430600 CRISSIUMAL";11376
"430605 CRISTAL";5583
"430607 CRISTAL DO SUL";2196
"430610 CRUZ ALTA";48684
"430613 CRUZALTENSE";1763
"430620 CRUZEIRO DO SUL";9911
"430630 DAVID CANABARRO";3813
"430632 DERRUBADAS";2452
"430635 DEZESSEIS DE NOVEMBRO";2259
"430637 DILERMANDO DE AGUIAR";2408
"430640 DOIS IRMAOS";22063
"430642 DOIS IRMAOS DAS MISSOES";1649
"430645 DOIS LAJEADOS";2796
"430650 DOM FELICIANO";10963
"430655 DOM PEDRO DE ALCANTARA";2134
"430660 DOM PEDRITO";30172
"430670 DONA FRANCISCA";2773
"430673 DOUTOR MAURICIO CARDOSO";4418
"430675 DOUTOR RICARDO";1681
"430676 ELDORADO DO SUL";25421
"430680 ENCANTADO";16813
"430690 ENCRUZILHADA DO SUL";18852
"430692 ENGENHO VELHO";1130
"430693 ENTRE-IJUIS";7156
"430695 ENTRE RIOS DO SUL";2446
"430697 EREBANGO";2277
"430700 ERECHIM";76862
"430705 ERNESTINA";2444
"430710 HERVAL";5144
"430720 ERVAL GRANDE";4126
"430730 ERVAL SECO";6046
"430740 ESMERALDA";2502
"430745 ESPERANCA DO SUL";2670
"430750 ESPUMOSO";11979
"430755 ESTACAO";4883
"430760 ESTANCIA VELHA";33438
"430770 ESTEIO";63540
"430780 ESTRELA";24683
"430781 ESTRELA VELHA";2869
"430783 EUGENIO DE CASTRO";2246
"430786 FAGUNDES VARELA";2161
"430790 FARROUPILHA";51204
"430800 FAXINAL DO SOTURNO";5403
"430805 FAXINALZINHO";2007
"430807 FAZENDA VILANOVA";2848
"430810 FELIZ";10255
"430820 FLORES DA CUNHA";22063
"430825 FLORIANO PEIXOTO";1671
"430830 FONTOURA XAVIER";8045
"430840 FORMIGUEIRO";5662
"430843 FORQUETINHA";2144
"430845 FORTALEZA DOS VALOS";3658
"430850 FREDERICO WESTPHALEN";22861
"430860 GARIBALDI";25416
"430865 GARRUCHOS";2545
"430870 GAURAMA";4853
"430880 GENERAL CAMARA";6640
"430885 GENTIL";1376
"430890 GETULIO VARGAS";13136
"430900 GIRUA";13441
"430905 GLORINHA";5437
"430910 GRAMADO";25465
"430912 GRAMADO DOS LOUREIROS";1734
"430915 GRAMADO XAVIER";2884
"430920 GRAVATAI";196253
"430925 GUABIJU";1364
"430930 GUAIBA";73722
"430940 GUAPORE";18504
"430950 GUARANI DAS MISSOES";6582
"430955 HARMONIA";3431
"430957 HERVEIRAS";2239
"430960 HORIZONTINA";14931
"430965 HULHA NEGRA";4414
"430970 HUMAITA";4043
"430975 IBARAMA";3367
"430980 IBIACA";3920
"430990 IBIRAIARAS";5674
"430995 IBIRAPUITA";3138
"431000 IBIRUBA";15690
"431010 IGREJINHA";24495
"431020 IJUI";62748
"431030 ILOPOLIS";3306
"431033 IMBE";13719
"431036 IMIGRANTE";2569
"431040 INDEPENDENCIA";5272
"431041 INHACORA";1760
"431043 IPE";4910
"431046 IPIRANGA DO SUL";1655
"431050 IRAI";6235
"431053 ITAARA";3924
"431055 ITACURUBI";2639
"431057 ITAPUCA";1823
"431060 ITAQUI";28427
"431065 ITATI";2036
"431070 ITATIBA DO SUL";3334
"431075 IVORA";1783
"431080 IVOTI";15938
"431085 JABOTICABA";3153
"431087 JACUIZINHO";1954
"431090 JACUTINGA";3005
"431100 JAGUARAO";21933
"431110 JAGUARI";9439
"431112 JAQUIRANA";3056
"431113 JARI";2860
"431115 JOIA";6385
"431120 JULIO DE CASTILHOS";14980
"431123 LAGOA BONITA DO SUL";2027
"431125 LAGOAO";4582
"431127 LAGOA DOS TRES CANTOS";1351
"431130 LAGOA VERMELHA";21362
"431140 LAJEADO";57446
"431142 LAJEADO DO BUGRE";1825
"431150 LAVRAS DO SUL";5943
"431160 LIBERATO SALZANO";4582
"431162 LINDOLFO COLLOR";4020
"431164 LINHA NOVA";1367
"431170 MACHADINHO";4312
"431171 MACAMBARA";3509
"431173 MAMPITUBA";2343
"431175 MANOEL VIANA";5498
"431177 MAQUINE";5392
"431179 MARATA";2098
"431180 MARAU";28948
"431190 MARCELINO RAMOS";4146
"431198 MARIANA PIMENTEL";3045
"431200 MARIANO MORO";1814
"431205 MARQUES DE SOUZA";3429
"431210 MATA";4092
"431213 MATO CASTELHANO";1903
"431215 MATO LEITAO";3131
"431217 MATO QUEIMADO";1448
"431220 MAXIMILIANO DE ALMEIDA";3912
"431225 MINAS DO LEAO";5791
"431230 MIRAGUAI";3792
"431235 MONTAURI";1314
"431237 MONTE ALEGRE DOS CAMPOS";2308
"431238 MONTE BELO DO SUL";2320
"431240 MONTENEGRO";46067
"431242 MORMACO";2130
"431244 MORRINHOS DO SUL";2667
"431245 MORRO REDONDO";5130
"431247 MORRO REUTER";4699
"431250 MOSTARDAS";9380
"431260 MUCUM";3995
"431261 MUITOS CAPOES";2259
"431262 MULITERNO";1438
"431265 NAO-ME-TOQUE";12850
"431267 NICOLAU VERGUEIRO";1393
"431270 NONOAI";9157
"431275 NOVA ALVORADA";2510
"431280 NOVA ARACA";3328
"431290 NOVA BASSANO";7253
"431295 NOVA BOA VISTA";1684
"431300 NOVA BRESCIA";2667
"431301 NOVA CANDELARIA";2314
"431303 NOVA ESPERANCA DO SUL";3800
"431306 NOVA HARTZ";13880
"431308 NOVA PADUA";2066
"431310 NOVA PALMA";5083
"431320 NOVA PETROPOLIS";15613
"431330 NOVA PRATA";18456
"431333 NOVA RAMADA";1986
"431335 NOVA ROMA DO SUL";2756
"431337 NOVA SANTA RITA";16907
"431339 NOVO CABRAIS";3075
"431340 NOVO HAMBURGO";187284
"431342 NOVO MACHADO";3265
"431344 NOVO TIRADENTES";1810
"431346 NOVO XINGU";1461
"431349 NOVO BARREIRO";3210
"431350 OSORIO";32337
"431360 PAIM FILHO";3444
